Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
www.geocities.com,0,0,/svendesign/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.graphicsillustrated.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
sullivancreative.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.thincgrafx.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,1,1
www.rappyco.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.vcpresentations.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.philipperaimbault.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,1,1
www.jandjgraphics.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.transmediaproject.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,1,1
www.informationexperts.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.pluribusmedia.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.adaptivedesign.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.logodesignonline.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.pentagonstudios.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.cre8tivproductions.com,0,0,,0,http,0,0,0,0,0,0,0,0,1,0,1
www.stevensonsharpe.co.uk,0,0,,0,http,0,2,0,0,0,1,0,0,1,0,1
millercreative.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.e-nimation.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.springdesigngroup.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.newsdesign.com.hk,0,0,,0,http,0,2,0,2,0,2,0,0,0,0,1
www.ronelmm.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.themakers.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.mochamedia.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.maksimedia.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.lughstudio.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.osprey.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,0
www.somme.no,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,1
www.impactgroup.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
paulmaple.co.uk,0,0,/media/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.pennvid.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.cell-media.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.concisegroup.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.picturevideo.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.accelvideo.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.altana.com.ar,0,0,,0,http,0,2,0,1,1,1,0,0,0,0,1
www.allvid.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.babadigital.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.mcdougalldigital.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.imacron.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.reelized.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.vandongenav.nl,0,0,,0,http,0,0,0,1,0,1,0,0,0,0,1
www.rubiconproductions.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.visionsoundcomm.com,0,0,,0,http,0,0,0,0,1,0,0,0,0,0,1
www.avrs.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.vldigital.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.videomagicpro.net,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.swerdlow.co.uk,0,0,/,0,http,0,2,0,0,0,0,0,0,0,0,1
www.sierrabreeze.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.jnproductions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.scribblemedia.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.stormshooters.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
www.bigshoulders.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,2
www.1digital.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.manningproductions.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.videocopies.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.cardinal-broadcast.com,0,0,,1,http,0,0,0,1,1,1,0,0,1,1,1
www.dvfilm.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,2
www.parrottastudio.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.pearlmanaudiovideo.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
www.pagerankers.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.purevisibility.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,2
www.pepperjam.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.platinumservices.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
powerspiritonline.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.project36.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.pageviews.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.podiums.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
www.portlandwebvisibility.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
www.pagearnold.co.uk,0,0,/,0,http,0,2,0,1,1,1,0,0,1,0,1
www.quadrapromotions.com,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
www.qxest.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.quisma.de,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,1
www.quirk.biz,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.top-website-promotion.co.uk,0,0,/,1,http,0,2,0,0,0,0,0,0,0,0,1
www.redcarpetweb.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,2
www.rocketlist.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.registersuccess.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.raise-your-sites.co.uk,0,0,/,1,http,0,2,0,0,0,0,0,0,0,0,1
www.reinventbusiness.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.rainstormconsulting.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.resortwebmarketing.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.rbimedia.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.receptional.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.rankhigh.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.redzoneglobal.net,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
www.raisemyrank.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.registereverywhere.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,2
www.rankingman.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.rankforsales.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.econnects.net,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.rankmagic.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.relevanttraffic.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.ranks.nl,0,0,/consultancy/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.ranbury.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.rugles.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.redlineseo.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.refreshweb.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.rstwebsolutions.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.reidtechnologies.ca,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.rtproservices.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.room214.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.seo-websitepromotion.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.rankuno.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.roadmap-placement.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,1,1
www.rimmkaufman.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.rossjackson.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
www.raspberrymarketing.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.resolutionmedia.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.ranksubmit.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.rankhigh.biz,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.top-search-engine-ranking.co.uk,0,0,/,1,http,0,2,0,1,1,1,0,0,1,0,1
www.rapidblue.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
www.ringjohn.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
riseinteractive.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.relaxseo.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.redchillimarketing.co.uk,0,0,,0,http,0,2,0,0,0,1,0,0,0,0,1
www.reseo.com,0,0,,0,http,0,0,0,0,0,0,0,0,1,0,1
www.internetcampaignmanagement.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,1,1
www.rootconcepts.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.redchillisearch.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.rankfirst.com.au,0,0,,0,http,0,2,0,1,0,1,0,0,0,1,2
www.realonlinemarketing.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.revteq.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.group41.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.sagerock.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.seotechnologies.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.submit-url.net,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.searchengineer.co.uk,0,0,/,0,http,0,2,0,0,0,0,0,0,0,0,1
www.submission-pro.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
www.searchenginedesign.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.submit-pro.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.sixtop.co.uk,0,0,/,0,http,0,2,0,0,0,0,0,0,0,0,1
www.spiderbait.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.searchintelligence.ca,0,0,/,0,http,0,0,0,0,0,0,0,0,1,0,1
www.singlethrow.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.sitelynx.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
www.searchengineserious.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
www.submitnet.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.searchsummit.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,2
www.searchenginewiz.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.slickwebz.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.searchenginetechnologies.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.seoanalysis.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.stepforth.com,0,0,,0,http,0,0,0,0,1,1,0,0,0,0,2
www.searchenginepatrol.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.searchanalysts.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.sitesolutions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.stickyeyes.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.skipechert.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
www.sitepropel.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.searchenginepeople.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,0
www.submit-away.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
www.submitawebsite.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.superwebsitepromotion.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
www.successpromotions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.siteblaster.co.uk,0,0,/,0,http,0,2,0,1,1,1,0,0,1,0,1
www.searchinnovation.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.submittoday.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.searchmar.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.seoinc.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.foryoursoft.com,0,0,/hypercalendar/,0,http,0,0,0,0,0,1,0,0,0,1,2
www.mdesoft.com,0,0,/home_eng.htm,0,http,0,2,0,2,0,2,0,0,0,1,1
contactplus.com,0,0,/products/freestuff/task.htm,0,http,0,0,0,0,0,1,0,0,0,0,2
www.cotton100.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.inklineglobal.org,0,0,/products/vdp/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.sharewaresolutions.com,0,0,/html/calendar.html,0,http,0,2,0,0,0,1,0,0,0,0,1
www.amfsoftware.com,0,0,/windows/amfpim.html,0,http,0,2,0,0,0,1,0,0,1,0,1
www.idealcs.com,0,0,/calendar/,0,http,0,0,0,0,1,1,0,0,0,0,1
www.zabaware.com,0,0,/assistant/index.html,0,http,0,2,0,0,0,0,0,0,0,0,2
compunac.homestead.com,0,0,/index.html,0,http,0,2,0,0,0,0,0,0,0,0,1
www.calendarmine.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.hammersoftware.com,0,0,/calendar.html,0,http,0,2,0,0,0,0,0,0,0,0,1
www.calendarscope.com,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,2
www.zb2000.com,0,0,/acecalendar.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
www.daansystems.com,0,0,/daancalendar/,0,http,0,0,0,2,0,0,0,0,0,0,2
hotshift.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.twesley.com,0,0,/~shiftcal/,0,http,0,0,0,2,0,1,0,0,0,0,2
www.naturcalendar.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.calnique.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.wallpaper-calendar.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
www.vaxtech.com,0,0,/birthday-reminder.htm,0,http,0,2,0,0,0,0,0,0,0,0,1
www.srosoftware.com,0,0,/sro_bc.htm,0,http,0,2,0,0,0,1,0,0,0,0,1
www.cm-soft.net,0,0,/index1.html,1,http,0,2,0,0,0,1,0,0,0,0,1
www.ecrew.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.softshape.com,0,0,/cham/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.dummysoftware.com,0,0,/clockdummy.html,0,http,0,2,0,2,0,2,0,0,0,0,2
www.cheqsoft.com,0,0,/timesown.html,0,http,0,2,0,0,0,0,0,0,0,1,2
www.uk-software.com,0,0,/speakingclock.htm,1,http,0,2,0,2,0,2,0,0,0,0,1
www.dillobits.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.altrixsoft.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,1,2
ourworld.compuserve.com,0,0,/homepages/anithmi/cyclocke.htm,0,http,0,2,2,0,0,1,0,0,1,0,2
www.atomtime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.mtnsys.com,0,0,/pages/atomicclock.htm,0,http,0,2,0,1,1,1,0,0,0,0,2
www.paraben.com,0,0,/html/clock2.html,0,http,0,2,0,0,0,1,0,0,0,0,2
www.kaska.demon.co.uk,0,0,/,0,http,0,1,0,2,0,2,0,0,0,0,0
www.nestersoft.com,0,0,/timeleft/,0,http,0,0,0,0,0,1,0,0,0,1,2
www.chemware.co.nz,0,0,/tic.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
www.blueprintsoftwareworks.com,0,0,/atomsync/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.hoursandminutes.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,1
www.hiclock.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.springcreeksoftware.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
timerecorder.51.net,0,0,/,0,http,0,0,0,1,1,1,0,0,0,0,2
www.rayslab.com,0,0,/atomic_clock/atomic_clock.html,0,http,0,2,0,2,0,1,0,0,1,0,1
www.info-pack.com,0,0,/datetray/,1,http,0,0,0,0,0,1,0,0,0,0,2
www.lux-aeterna.com,0,0,/clock/,1,http,0,0,0,2,0,0,0,0,0,0,2
www.enins.com,0,0,/timesled/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.acutesoftware.com.au,0,0,/timer.html,0,http,0,1,0,1,0,1,0,0,0,0,1
www.timeutilites.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.nehuenmultimedia.com.ar,0,0,/html/atomic_clock.html,0,http,0,1,2,1,1,1,0,0,1,0,1
www.softdemon.com,0,0,/clock/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.timezonesforpcs.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.xnotestopwatch.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
visualversion.com,0,0,/timebuddy/index.html,0,http,0,0,0,0,0,1,0,0,0,0,1
www.rpoint.com,0,0,/pp/alarm-pro.aspx,0,http,0,2,0,0,0,1,0,0,0,1,1
www.lmhsoft.com,0,0,/timesync/,0,http,0,0,0,0,0,0,0,0,0,1,2
www.vioio.com,0,0,/mp3alarmclock.htm,0,http,0,2,0,1,1,1,0,0,0,0,2
littlemulticlock.com,0,0,/littlemulticlock/files/littlemulticlock.html,0,http,0,0,2,0,0,0,0,0,0,0,1
www.shelltoys.com,0,0,/speaking_clock/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.basta.com,0,0,/prodhoras.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
www.elprime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.atsync.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.12noon.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.talkingtimekeeper.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.thecountdownclock.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.softros-tools.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
www.saythetime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.utech.net.au,0,0,/index.php,0,http,0,1,1,1,0,1,0,0,1,0,1
www.loginor.qc.ca,0,0,/index_e.html,0,http,0,1,0,0,0,1,0,0,0,0,1
www.azzcardfile.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.mxac.com.au,0,0,/dragonfly.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
www.tgslabs.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.gammadyne.com,0,0,/sb.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
www.encodeteam.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.msdsoft.com,0,0,/agenda/eng/index.htm,0,http,0,2,0,0,0,1,0,0,0,1,2
www.inklineglobal.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.neverforget.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.cyber-matrix.com,0,0,/prosched.html,1,http,0,2,0,0,0,1,0,0,0,1,2
www.1soft.com,0,0,/aandb.html,0,http,0,2,0,0,0,1,0,0,0,1,2
www.ezoutliner.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.xreminder.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.inklineglobal.com,0,0,/products/vdp/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.wjjsoft.com,0,0,/,0,http,0,0,0,0,1,0,0,0,0,1,2
www.personalmicrocosms.com,0,0,/html/32bit.html,0,http,0,2,0,0,0,1,0,0,0,0,1
www.pollensoftware.com,0,0,/task-o-matic/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.angelfire.com,0,0,/ia/anniversary/,0,http,0,0,0,0,0,0,0,0,0,0,0
www.bitsmithsoft.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
www.mynotescenter.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.csoftlab.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.cancellieri.org,0,0,/pmo_index.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
softnote.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.denverresearch.com,0,0,/pim/home.shtml,0,http,0,2,0,0,0,0,0,0,0,0,2
www.jsoftconsulting.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.cancellieri.org,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
www.winpim.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.lexasoftware.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.cancellieri.org,0,0,/apim_index.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
www.freedomsoftware.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.joels-journal.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
www.pimone.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.angelicsoftware.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.freedomsoftware.net,0,0,/notebook.html,0,http,0,2,0,2,0,2,0,0,0,0,1
www.geocities.com,0,0,/angelicangelsnf/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.arenel.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
home.insightbb.com,0,0,/~bastshaman/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
www.becks-cats.com,0,0,,1,http,0,0,0,1,1,1,0,0,1,0,1
www.bedoroses.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.angelfire.com,0,0,/ms/brikalacy/,0,http,0,0,0,0,0,0,0,0,0,0,0
castleglen.homestead.com,0,0,/intro.html,0,http,0,2,0,0,0,0,0,0,0,0,1
catnipkids.homestead.com,0,0,/cattery.html,0,http,0,2,0,0,0,0,0,0,0,0,1
www.cayugafarm.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.geocities.com,0,0,/demiaracats/cattery.html,0,http,0,2,0,2,0,2,0,0,0,0,2
www.geocities.com,0,0,/himalayancats2000/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
everdreamhimalayan.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.fancyfriends.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.fancyfluff.i8.com,0,0,,0,http,0,2,0,0,0,1,0,0,0,0,1
www.geocities.com,0,0,/fluffydreamscatteryca/index.html,0,http,0,2,2,2,0,2,0,0,0,0,2
www.furpleasure.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
godzanointed4him.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.geocities.com,0,0,/himicats/,0,http,0,0,0,2,0,2,0,0,0,0,2
